"id";"business_id";"business_name";"business_address";"business_city";"business_state";"business_postal_code";"business_latitude";"business_longitude";"business_phone_number";"inspection_id";"inspection_date";"inspection_score";"inspection_type";"violation_id";"violation_description";"risk_category";"createdAt";"updatedAt"
551;"68591";"Cerveceria De Mateveza";"3801 18th St";"San Francisco";"CA";"";"37.761385";"-122.428488";"+14155279295";"68591_20180103";"08/18/2016 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
552;"68442";"Sauce Belden";"56 Belden Pl";"San Francisco";"CA";"94104";"37.791458";"-122.403787";"+14155251423";"68442_20190221";"10/12/2017 12:00:00 AM";"88";"Routine - Unscheduled";"68442_20190221_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
553;"5952";"IMMACULATE CONCPTION ACADEMY";"3625 24th St";"San Francisco";"CA";"94110";"37.751923";"-122.423558";"+14155822052";"5952_20181019";"10/19/2018 12:00:00 AM";"92";"Routine - Unscheduled";"5952_20181019_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
554;"1626";"LUPA TRATTORIA";"4109 24th St";"San Francisco";"CA";"94114";"37.751243";"-122.434529";"+14155644664";"1626_20161003";"10/03/2016 12:00:00 AM";"92";"Routine - Unscheduled";"1626_20161003_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
555;"5866";"KING ELEMENTARY SCHOOL";"1215 CAROLINA St";"San Francisco";"CA";"94107";"37.753196";"-122.39939";"+14155695797";"5866_20170207";"11/14/2018 12:00:00 AM";"92";"Routine - Unscheduled";"5866_20170207_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
556;"69217";"Orexi Inc.";"243 WEST PORTAL Ave";"San Francisco";"CA";"94127";"37.738434";"-122.468438";"+14155863810";"69217_20160615";"08/30/2018 12:00:00 AM";"88";"Routine - Unscheduled";"69217_20160615_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
557;"4481";"Bi Rite Market";"3639 18th St";"San Francisco";"CA";"94110";"37.761483";"-122.424688";"+14155249760";"4481_20180913";"09/13/2018 12:00:00 AM";"89";"Routine - Unscheduled";"4481_20180913_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
558;"63503";"Mason Street Deli and Market";"39 MASON";"San Francisco";"CA";"94102";"37.784094";"-122.409274";"+14155624312";"63503_20160720";"09/29/2017 12:00:00 AM";"90";"Routine - Unscheduled";"63503_20160720_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
559;"2017";"THE GROVE FILLMORE";"2016 FILLMORE St";"San Francisco";"CA";"94115";"37.788147";"-122.433637";"+14155471419";"2017_20180123";"10/24/2016 12:00:00 AM";"89";"Routine - Unscheduled";"2017_20180123_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
560;"33160";"Mission Bay Cafe";"550 Terry Francois St";"San Francisco";"CA";"94158";"37.770518";"-122.386525";"+14155831002";"33160_20161205";"12/05/2016 12:00:00 AM";"94";"Routine - Unscheduled";"33160_20161205_103165";"No plan review or Building Permit";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
561;"1949";"PLUTO'S";"627 IRVING St";"San Francisco";"CA";"94122";"37.764083";"-122.46471";"+14155758867";"1949_20160826";"08/26/2016 12:00:00 AM";"94";"Routine - Unscheduled";"1949_20160826_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
562;"2360";"LA TAQUERIA";"2889 MISSION St";"San Francisco";"CA";"94110";"37.750855";"-122.418286";"+14155287117";"2360_20160829";"09/20/2017 12:00:00 AM";"94";"Routine - Unscheduled";"2360_20160829_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
563;"1075";"SANDWICH PLACE, THE";"2029 MISSION St";"San Francisco";"CA";"94110";"37.764384";"-122.419566";"+14155433811";"1075_20180427";"07/26/2017 12:00:00 AM";"89";"Routine - Unscheduled";"1075_20180427_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
564;"1341";"SPIKE'S COFFEES & TEAS";"4117 19th St";"San Francisco";"CA";"94114";"37.759253";"-122.43503";"+14155625573";"1341_20170901";"09/01/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
565;"3665";"Tower Carwash";"1601 Mission St";"San Francisco";"CA";"94102";"37.772025";"-122.419112";"+14155559274";"3665_20180208";"09/17/2018 12:00:00 AM";"88";"Routine - Unscheduled";"3665_20180208_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
566;"5804";"JUNIPERO SERRA ELEMENTARY SCHOOL";"625 HOLLY PARK Cir";"San Francisco";"CA";"94110";"37.736683";"-122.421132";"+14155695685";"5804_20181011";"10/24/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
567;"3393";"DON RAMON";"225 11th St";"San Francisco";"CA";"94103";"37.772764";"-122.415082";"+14155339141";"3393_20190319";"04/24/2018 12:00:00 AM";"92";"Routine - Unscheduled";"3393_20190319_103153";"Inadequate dressing rooms or improper storage of personal items";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
568;"3317";"Pane e Vino Trattoria";"1715 UNION St";"San Francisco";"CA";"94123";"37.798063";"-122.427637";"+14155442111";"3317_20171026";"10/26/2017 12:00:00 AM";"80";"Routine - Unscheduled";"3317_20171026_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
569;"4475";"Spot Light Market";"298 Guerrero St";"San Francisco";"CA";"94103";"37.766424";"-122.424311";"+14155862778";"4475_20180308";"11/29/2016 12:00:00 AM";"96";"Routine - Unscheduled";"4475_20180308_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
570;"5802";"LOWELL HIGH SCHOOL";"1101 EUCALYPTUS Dr";"San Francisco";"CA";"94132";"37.731027";"-122.483578";"+14155752748";"5802_20190219";"10/12/2016 12:00:00 AM";"98";"Routine - Unscheduled";"5802_20190219_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
571;"5634";"AT&T - COMMISARY KITCHEN [145184]";"24 WILLIE MAYS PLAZA 1.24.06";"San Francisco";"CA";"94107";"37.778382";"-122.391151";"+14155971500";"5634_20170919";"10/11/2016 12:00:00 AM";"92";"Routine - Unscheduled";"5634_20170919_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
572;"856";"DELFINA RESTAURANT";"3621 18th St";"San Francisco";"CA";"94110";"37.761514";"-122.424318";"+14155554094";"856_20160707";"10/18/2017 12:00:00 AM";"94";"Routine - Unscheduled";"856_20160707_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
573;"2031";"KENMORE RESIDENCE CLUB";"1570 SUTTER St";"San Francisco";"CA";"94109";"37.787017";"-122.426234";"+14155775815";"2031_20180629";"10/31/2016 12:00:00 AM";"76";"Routine - Unscheduled";"2031_20180629_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
574;"6030";"Woolf House Senior Center";"801 Howard St . #413";"San Francisco";"CA";"94103";"37.783037";"-122.402952";"+14155677603";"6030_20160701";"10/24/2017 12:00:00 AM";"94";"Routine - Unscheduled";"6030_20160701_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
575;"64380";"Michael Mina Restaurant";"252 California St";"San Francisco";"CA";"94111";"37.793338";"-122.399583";"+14155350791";"64380_20180606";"07/06/2017 12:00:00 AM";"83";"Routine - Unscheduled";"64380_20180606_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
576;"5942";"EPIPHANY ELEMENTARY";"600 Italy Ave";"San Francisco";"CA";"94112";"37.715985";"-122.434402";"+14155334030";"5942_20160909";"12/07/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5942_20160909_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
577;"12199";"El Gallo Giro";"3055 23rd St";"San Francisco";"CA";"";"37.754218";"-122.413285";"+14155553048";"12199_20190205";"06/28/2016 12:00:00 AM";"91";"Routine - Unscheduled";"12199_20190205_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
578;"2758";"OSTERIA";"3277 SACRAMENTO St";"San Francisco";"CA";"94115";"37.788183";"-122.446757";"+14155775030";"2758_20190508";"08/23/2016 12:00:00 AM";"90";"Routine - Unscheduled";"2758_20190508_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
579;"71532";"Xpresso Tea";"6901 Geary Blvd";"San Francisco";"CA";"94121";"37.779663";"-122.493618";"+14155277367";"71532_20180202";"03/08/2019 12:00:00 AM";"92";"Routine - Unscheduled";"71532_20180202_103116";"Inadequate food safety knowledge or lack of certified food safety manager";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
580;"3055";"SAFEWAY STORES, INC. #995";"1335 Webster St";"San Francisco";"CA";"94115";"37.783253";"-122.431034";"+14155924557";"3055_20190118";"09/20/2016 12:00:00 AM";"88";"Routine - Unscheduled";"3055_20190118_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
581;"2689";"THE BLUE PLATE";"3218 MISSION St";"San Francisco";"CA";"94110";"37.745158";"-122.420217";"+14155286777";"2689_20161128";"11/28/2016 12:00:00 AM";"98";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
582;"5992";"RUSSIAN AMERICAN COMMUNITY SVC";"300 ANZA St";"San Francisco";"CA";"94121";"37.780768";"-122.449974";"+14155385336";"5992_20180402";"12/05/2018 12:00:00 AM";"89";"Routine - Unscheduled";"5992_20180402_103109";"Unclean or unsanitary food contact surfaces";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
583;"69576";"Roam Artisan Burgers";"1923 Fillmore Street";"San Francisco";"CA";"94115";"37.787538";"-122.433611";"+14155597133";"69576_20170516";"08/02/2018 12:00:00 AM";"96";"Routine - Unscheduled";"69576_20170516_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
584;"5859";"BURTON HIGH SCHOOL";"400 MANSELL St";"San Francisco";"CA";"94134";"37.720656";"-122.405108";"+14155464570";"5859_20181022";"10/22/2018 12:00:00 AM";"91";"Routine - Unscheduled";"5859_20181022_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
585;"5815";"ALVARADO ELEMENTARY SCHOOL";"625  DOUGLASS St";"San Francisco";"CA";"94114";"37.753684";"-122.438696";"+14155695695";"5815_20170928";"10/16/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5815_20170928_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
586;"33851";"Thee Parkside";"1600 17th St";"San Francisco";"CA";"94107";"37.764987";"-122.399872";"+14155251330";"33851_20161018";"10/18/2016 12:00:00 AM";"85";"Routine - Unscheduled";"33851_20161018_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
587;"36608";"Taqueria Angelica's";"1301 Cesar Chavez St";"San Francisco";"CA";"";"37.748543";"-122.390883";"+14150833695";"36608_20180507";"05/07/2018 12:00:00 AM";"90";"Routine - Unscheduled";"36608_20180507_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
588;"151";"BUS STOP PIZZA #1";"256 Divisadero St";"San Francisco";"CA";"94117";"37.771487";"-122.437047";"+14155629119";"151_20160726";"07/26/2016 12:00:00 AM";"92";"Routine - Unscheduled";"151_20160726_103129";"Insufficient hot water or running water";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
589;"19057";"Moscone Center West -  2nd Flr. Pantry";"800 Howard St 2nd Floor";"San Francisco";"CA";"94103";"37.783257";"-122.402816";"+14155974040";"19057_20160602";"11/30/2016 12:00:00 AM";"88";"Routine - Unscheduled";"19057_20160602_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
590;"15279";"Deli World";"18 Ocean Ave.";"San Francisco";"CA";"94112";"37.724174";"-122.435859";"+14155333111";"15279_20161012";"10/12/2016 12:00:00 AM";"92";"Routine - Unscheduled";"15279_20161012_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
591;"5893";"CLEVELAND ELEMENTARY SCHOOL";"455 ATHENS St";"San Francisco";"CA";"94112";"37.720765";"-122.429004";"+14155464709";"5893_20170214";"10/22/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
592;"5257";"LITTLE BAOBAB";"3388 19th St";"San Francisco";"CA";"94110";"37.760295";"-122.418953";"+14155776209";"5257_20161214";"12/14/2016 12:00:00 AM";"91";"Routine - Unscheduled";"5257_20161214_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
593;"2737";"CAFFE' ROMA";"885 Bryant St";"San Francisco";"CA";"94103";"37.774677";"-122.404222";"+14155297662";"2737_20180423";"07/25/2017 12:00:00 AM";"90";"Routine - Unscheduled";"2737_20180423_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
594;"5011";"STARBUCKS COFFEE CO";"1231 MARKET St";"San Francisco";"CA";"94103";"37.778357";"-122.415182";"+14155521438";"5011_20180515";"10/25/2017 12:00:00 AM";"96";"Routine - Unscheduled";"5011_20180515_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
595;"5032";"MITCHELLS ICE CREAM";"688 SAN JOSE Ave";"San Francisco";"CA";"94110";"37.744122";"-122.422722";"+14155642300";"5032_20160923";"09/23/2016 12:00:00 AM";"96";"Routine - Unscheduled";"5032_20160923_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
596;"68773";"Nopalito";"1224 9th Ave";"San Francisco";"CA";"94122";"37.765412";"-122.466375";"+14155430303";"68773_20190116";"08/23/2016 12:00:00 AM";"87";"Routine - Unscheduled";"68773_20190116_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
597;"64524";"Fresca Restaurant";"737 IRVING St";"San Francisco";"CA";"94122";"37.764033";"-122.4659";"+14155745727";"64524_20180315";"06/30/2016 12:00:00 AM";"86";"Routine - Unscheduled";"64524_20180315_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
598;"7405";"TRADER JOE'S";"3 MASONIC Ave";"San Francisco";"CA";"94118";"37.783444";"-122.447294";"+14155349964";"7405_20181004";"11/01/2017 12:00:00 AM";"85";"Routine - Unscheduled";"7405_20181004_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
599;"1366";"CAFE LA TAZA";"2475A MISSION";"San Francisco";"CA";"94110";"37.757436";"-122.41888";"+14155827715";"1366_20181025";"10/25/2018 12:00:00 AM";"80";"Routine - Unscheduled";"1366_20181025_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
600;"18462";"Jack's Market";"471 03rd St";"San Francisco";"CA";"94107";"37.781607";"-122.396125";"+14150297778";"18462_20170130";"05/15/2018 12:00:00 AM";"98";"Routine - Unscheduled";"18462_20170130_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
601;"5871";"CHAVEZ ELEMENTARY SCHOOL";"825 SHOTWELL St";"San Francisco";"CA";"94110";"37.754805";"-122.415376";"+14155695765";"5871_20170207";"10/11/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
602;"5297";"EL NORTEO";"801 bryant St";"San Francisco";"CA";"94103";"37.776011";"-122.402466";"+14150297553";"5297_20170101";"01/22/2019 12:00:00 AM";"94";"Routine - Unscheduled";"5297_20170101_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
603;"4774";"BAYSIDE MARKET";"120 BRANNAN St";"San Francisco";"CA";"94107";"37.78416";"-122.389239";"+14155220151";"4774_20160823";"10/17/2018 12:00:00 AM";"84";"Routine - Unscheduled";"4774_20160823_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
604;"62814";"Hot Spud";"2640 Mason St";"San Francisco";"CA";"94133";"37.807888";"-122.414027";"+14155866191";"62814_20180108";"10/09/2018 12:00:00 AM";"98";"Routine - Unscheduled";"62814_20180108_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
605;"68257";"AFC SUSHI at Mollie Stone's #10";"635 Portola Dr";"San Francisco";"CA";"94127";"37.744876";"-122.452425";"+14155661600";"68257_20170914";"09/14/2017 12:00:00 AM";"94";"Routine - Unscheduled";"68257_20170914_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
606;"5185";"260 Golden Gate Family Residence";"260 Golden Gate Ave";"San Francisco";"CA";"94102";"37.781792";"-122.414891";"+14155299930";"5185_20180802";"08/02/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5185_20180802_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
607;"63049";"Noodle City";"1165 Powell St";"San Francisco";"CA";"94108";"37.795534";"-122.409893";"+14155981123";"63049_20170113";"11/29/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
608;"12344";"The Village Market & Pizza";"750 Font Blvd";"San Francisco";"CA";"";"37.723462";"-122.483012";"+14155374525";"12344_20190306";"10/04/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
609;"1724";"CAFE MUMS";"1800 SUTTER St";"San Francisco";"CA";"94115";"37.786498";"-122.430283";"+14155936986";"1724_20161026";"10/26/2016 12:00:00 AM";"83";"Routine - Unscheduled";"1724_20161026_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
610;"69383";"La Mediterranee";"1624 Powell St";"San Francisco";"CA";"94133";"37.799639";"-122.410657";"+14155922956";"69383_20170106";"04/20/2018 12:00:00 AM";"96";"Routine - Unscheduled";"69383_20170106_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
611;"59872";"KAMEKYO";"943 COLE St";"San Francisco";"CA";"94117";"37.765164";"-122.449874";"+14155758428";"59872_20171214";"12/14/2017 12:00:00 AM";"89";"Routine - Unscheduled";"59872_20171214_103147";"Inadequate ventilation or lighting";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
612;"70452";"Kennedy Market & Deli";"4600 03rd St";"San Francisco";"CA";"94124";"37.736301";"-122.390293";"+14155285560";"70452_20180103";"09/13/2018 12:00:00 AM";"92";"Routine - Unscheduled";"70452_20180103_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
613;"6037";"CASTRO SENIOR CENTER";"110 Diamond St";"San Francisco";"CA";"94114";"37.760317";"-122.437185";"+14155863507";"6037_20160826";"12/04/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
614;"38530";"Portico IV";"550 Market St";"San Francisco";"CA";"94104";"37.789804";"-122.40077";"+14155399994";"38530_20171120";"11/20/2017 12:00:00 AM";"82";"Routine - Unscheduled";"38530_20171120_103143";"Inadequate warewashing facilities or equipment";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
615;"4509";"AFC SUSHI @ SAFEWAY 1507";"2020 MARKET St";"San Francisco";"CA";"94114";"37.768743";"-122.427549";"+14155867660";"4509_20190424";"05/04/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
616;"5829";"LAFAYETTE ELEMENTARY SCHOOL";"4545 ANZA St";"San Francisco";"CA";"94121";"37.777603";"-122.49649";"+14155758483";"5829_20170501";"12/17/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
617;"7765";"HILDA'S MART & BAKE SHOP";"145 PERSIA Ave";"San Francisco";"CA";"94112";"37.722477";"-122.434488";"+14155333122";"7765_20160804";"08/04/2016 12:00:00 AM";"91";"Routine - Unscheduled";"7765_20160804_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
618;"68259";"Balboa Theater";"3630 BALBOA St";"San Francisco";"CA";"94121";"37.775752";"-122.497655";"+14155759366";"68259_20190507";"10/17/2016 12:00:00 AM";"94";"Routine - Unscheduled";"68259_20190507_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
619;"5867";"MALCOLM X ELEMENTARY SCHOOL";"350 Harbor Rd";"San Francisco";"CA";"94124";"37.733741";"-122.380619";"+14155695950";"5867_20160914";"10/17/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
620;"13374";"Rooftop Middle School";"500 Corbett St.";"San Francisco";"CA";"94114";"37.757398";"-122.4442";"+14155526757";"13374_20181128";"11/28/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
621;"2317";"BURGER JOINT";"807 VALENCIA St";"San Francisco";"CA";"94110";"37.759933";"-122.421356";"+14155823494";"2317_20160816";"09/05/2017 12:00:00 AM";"93";"Routine - Unscheduled";"2317_20160816_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
622;"2497";"PLUTO'S";"3258 SCOTT St";"San Francisco";"CA";"94123";"37.799796";"-122.441041";"+14155778867";"2497_20160607";"09/26/2017 12:00:00 AM";"85";"Routine - Unscheduled";"2497_20160607_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
623;"64496";"Hornblower Cruises & Events/SF Spirit";"Pier 3, The Embarcadero";"San Francisco";"CA";"94111";"37.794551";"-122.39319";"+14155788866";"64496_20190319";"03/19/2019 12:00:00 AM";"82";"Routine - Unscheduled";"64496_20190319_103143";"Inadequate warewashing facilities or equipment";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
624;"3850";"Thai House Express On Castro";"599 Castro";"San Francisco";"CA";"94114";"37.759404";"-122.434836";"+14155865000";"3850_20161215";"12/15/2016 12:00:00 AM";"87";"Routine - Unscheduled";"3850_20161215_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
625;"194";"BAYSIDE COFFEE SHOP";"2011 BAYSHORE Blvd";"San Francisco";"CA";"94134";"37.715126";"-122.398901";"+14155462023";"194_20170919";"09/19/2017 12:00:00 AM";"84";"Routine - Unscheduled";"194_20170919_103138";"Improper storage use or identification of toxic substances";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
626;"28206";"Westfield Food Court Scullery";"845 Market St Scullery (LL)";"San Francisco";"CA";"94103";"37.784679";"-122.407061";"+14155516776";"28206_20160720";"07/20/2016 12:00:00 AM";"72";"Routine - Unscheduled";"28206_20160720_103116";"Inadequate food safety knowledge or lack of certified food safety manager";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
627;"2725";"BOBOQUIVARI'S";"1450 LOMBARD St";"San Francisco";"CA";"94123";"37.801218";"-122.425535";"+14155448880";"2725_20180705";"11/02/2017 12:00:00 AM";"94";"Routine - Unscheduled";"2725_20180705_103145";"Improper storage of equipment utensils or linens";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
628;"3752";"Pauline's Pizza";"260 Valencia St";"San Francisco";"CA";"94103";"37.768677";"-122.422275";"+14155552050";"3752_20180321";"06/14/2016 12:00:00 AM";"92";"Routine - Unscheduled";"3752_20180321_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
629;"4438";"DIANA MARKET #2";"282 09th St";"San Francisco";"CA";"94103";"37.774722";"-122.406761";"+14155863189";"4438_20170221";"08/23/2016 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
630;"1147";"UA Twin Stonestown";"501 Buckingham Way";"San Francisco";"CA";"94132";"37.730105";"-122.478441";"+14155680331";"1147_20180102";"10/28/2016 12:00:00 AM";"94";"Routine - Unscheduled";"1147_20180102_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
631;"7491";"AUTO CITY Food Mart";"505 So. Van Ness Ave";"San Francisco";"CA";"94110";"37.764773";"-122.417416";"+14155866347";"7491_20171121";"11/21/2017 12:00:00 AM";"89";"Routine - Unscheduled";"7491_20171121_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
632;"3616";"THE LIBERTIES IRISH BAR & REST.";"0994 GUERRERO St";"San Francisco";"CA";"94110";"37.75527";"-122.423256";"+14155286789";"3616_20160525";"05/25/2016 12:00:00 AM";"90";"Routine - Unscheduled";"3616_20160525_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
